INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (1,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (252,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (253,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (254,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (255,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (256,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (257,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (258,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (259,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (260,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (261,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (262,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (263,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (264,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (265,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (266,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (267,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (268,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (269,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (270,16,119980);
